VehicleType,ChargingStation,TimeToChargePerUnit
V27,C36,540
V27,C37,420
V27,C38,420
V27,C39,540
V27,C40,480
V27,C41,360
V27,C42,480
V27,C43,540
V27,C44,540
V27,C45,480
V27,C46,300
V27,C47,540
V27,C48,360
V27,C49,300
V27,C50,360
V27,C51,480
V27,C52,360
V27,C53,540
V27,C54,360
V27,C55,540
V27,C56,420
V27,C57,300
V27,C58,360
V27,C59,420
V27,C60,360
V27,C61,360
V27,C62,420
V27,C63,360
V27,C64,360
V27,C65,300
V27,C66,540
V27,C67,420
V27,C68,300
V27,C69,540
V27,C70,360
V27,C71,420
V27,C72,480
V27,C73,300
V27,C74,420
V27,C75,300
V27,C76,300
V27,C77,420
V27,C78,420
V27,C79,360
V27,C80,300
V27,C81,420
V27,C82,300
V27,C83,540
V27,C84,540
V27,C85,480
V27,C86,360
V27,C87,480
V27,C88,480
V27,C89,420
V27,C90,540
V27,C91,360
V27,C92,540
V27,C93,360
V27,C94,480
V27,C95,540
V27,C96,420
V27,C97,420
V27,C98,300
V27,C99,480
V27,C100,540
V27,C101,540
V27,C102,420
V27,C103,300
V27,C104,300
V27,C105,480
V27,C106,420
V27,C107,300
V27,C108,420
V27,C109,360
V27,C110,480
V27,C111,420
V27,C112,300
V27,C113,360
V27,C114,540
V27,C115,540
V27,C116,300
V27,C117,360
V27,C118,540
V27,C119,540
V27,C120,300
V27,C121,300
V27,C122,420
V27,C123,480
V27,C124,420
V27,C125,420
V27,C126,540
V27,C127,480
V27,C128,480
V27,C129,420
V27,C130,420
V27,C131,480
V27,C132,540
V27,C133,480
V27,C134,540
V27,C135,360
V27,C136,360
V27,C137,480
V27,C138,300
V27,C139,360
V27,C140,420
V27,C141,360
V27,C142,480
V27,C143,480
V27,C144,420
V27,C145,360
V27,C146,300
V27,C147,300
V27,C148,480
V27,C149,540
V27,C150,300
V27,C151,540
V27,C152,420
V27,C153,540
V27,C154,300
V27,C155,420
V27,C156,360
V27,C157,480
V27,C158,360
V27,C159,480
V27,C160,420
V27,C161,480
V27,C162,360
V27,C163,480
V27,C164,300
V27,C165,420
V27,C166,480
V27,C167,360
V27,C168,420
V27,C169,420
V27,C170,480
V27,C171,300
V27,C172,420
V27,C173,480
V27,C174,420
V27,C175,420
V27,C176,480
V27,C177,420
V27,C178,300
V27,C179,480
V27,C180,300
V27,C181,420
V27,C182,480
V27,C183,480
V27,C184,480
V27,C185,420
V27,C186,300
V27,C187,360
V27,C188,300
V27,C189,480
V27,C190,300
V27,C191,540
V27,C192,480
V27,C193,420
V27,C194,540
V27,C195,420
V27,C196,420
V27,C197,300
V27,C198,300
V27,C199,300
V27,C200,480
V28,C1,480
V28,C2,360
V28,C3,540
V28,C4,480
V28,C5,540
V28,C6,360
V28,C7,300
V28,C8,540
V28,C9,480
V28,C10,480
V28,C11,420
V28,C12,480
V28,C13,300
V28,C14,540
V28,C15,420
V28,C16,480
V28,C17,540
V28,C18,480
V28,C19,480
V28,C20,360
V28,C21,300
V28,C22,360
V28,C23,420
V28,C24,360
V28,C25,360
V28,C26,420
V28,C27,540
V28,C28,360
V28,C29,540
V28,C30,480
V28,C31,360
V28,C32,540
V28,C33,540
V28,C34,300
V28,C35,360
V28,C36,480
V28,C37,300
V28,C38,540
V28,C39,300
V28,C40,480
V28,C41,360
V28,C42,420
V28,C43,420
V28,C44,540
V28,C45,540
V28,C46,540
V28,C47,540
V28,C48,360
V28,C49,360
V28,C50,300
V28,C51,540
V28,C52,420
V28,C53,420
V28,C54,540
V28,C55,420
V28,C56,540
V28,C57,300
V28,C58,480
V28,C59,300
V28,C60,540
V28,C61,420
V28,C62,300
V28,C63,300
V28,C64,300
V28,C65,300
V28,C66,420
V28,C67,540
V28,C68,420
V28,C69,360
V28,C70,480
V28,C71,480
V28,C72,360
V28,C73,420
V28,C74,300
V28,C75,420
V28,C76,480
V28,C77,420
V28,C78,540
V28,C79,540
V28,C80,480
V28,C81,540
V28,C82,540
V28,C83,420
V28,C84,300
V28,C85,480
V28,C86,480
V28,C87,420
V28,C88,360
V28,C89,300
V28,C90,300
V28,C91,540
V28,C92,360
V28,C93,480
V28,C94,480
V28,C95,300
V28,C96,420
V28,C97,360
V28,C98,420
V28,C99,420
V28,C100,480
V28,C101,360
V28,C102,480
V28,C103,420
V28,C104,540
V28,C105,420
V28,C106,420
V28,C107,480
V28,C108,480
V28,C109,420
V28,C110,420
V28,C111,300
V28,C112,360
V28,C113,360
V28,C114,420
V28,C115,420
V28,C116,420
V28,C117,360
V28,C118,360
V28,C119,300
V28,C120,480
V28,C121,540
V28,C122,300
V28,C123,540
V28,C124,540
V28,C125,300
V28,C126,540
V28,C127,360
V28,C128,480
V28,C129,420
V28,C130,540
V28,C131,480
V28,C132,420
V28,C133,360
V28,C134,480
V28,C135,300
V28,C136,420
V28,C137,300
V28,C138,480
V28,C139,480
V28,C140,420
V28,C141,300
V28,C142,480
V28,C143,480
V28,C144,300
V28,C145,360
V28,C146,420
V28,C147,300
V28,C148,360
V28,C149,360
V28,C150,420
V28,C151,420
V28,C152,480
V28,C153,420
V28,C154,360
V28,C155,300
V28,C156,480
V28,C157,540
V28,C158,360
V28,C159,420
V28,C160,540
V28,C161,480
V28,C162,360
V28,C163,360
V28,C164,540
V28,C165,360
V28,C166,300
V28,C167,300
V28,C168,300
V28,C169,540
V28,C170,420
V28,C171,480
V28,C172,300
V28,C173,420
V28,C174,300
V28,C175,300
V28,C176,300
V28,C177,300
V28,C178,360
V28,C179,420
V28,C180,540
V28,C181,300
V28,C182,420
V28,C183,300
V28,C184,420
V28,C185,420
V28,C186,360
V28,C187,360
V28,C188,540
V28,C189,360
V28,C190,480
V28,C191,480
V28,C192,300
V28,C193,360
V28,C194,480
V28,C195,540
V28,C196,540
V28,C197,300
V28,C198,420
V28,C199,300
V28,C200,420
V29,C1,420
V29,C2,540
V29,C3,480
V29,C4,300
V29,C5,300
V29,C6,300
V29,C7,480
V29,C8,360
V29,C9,540
V29,C10,360
V29,C11,480
V29,C12,540
V29,C13,300
V29,C14,300
V29,C15,360
V29,C16,540
V29,C17,360
V29,C18,360
V29,C19,420
V29,C20,540
V29,C21,360
V29,C22,300
V29,C23,300
V29,C24,480
V29,C25,420
V29,C26,300
V29,C27,360
V29,C28,540
V29,C29,540
V29,C30,420
V29,C31,420
V29,C32,420
V29,C33,540
V29,C34,480
V29,C35,300
V29,C36,360
V29,C37,360
V29,C38,300
V29,C39,300
V29,C40,360
V29,C41,360
V29,C42,540
V29,C43,360
V29,C44,420
V29,C45,540
V29,C46,300
V29,C47,360
V29,C48,540
V29,C49,360
V29,C50,360
V29,C51,480
V29,C52,540
V29,C53,300
V29,C54,300
V29,C55,420
V29,C56,360
V29,C57,360
V29,C58,540
V29,C59,480
V29,C60,300
V29,C61,540
V29,C62,540
V29,C63,480
V29,C64,480
V29,C65,480
V29,C66,420
V29,C67,300
V29,C68,420
V29,C69,480
V29,C70,300
V29,C71,540
V29,C72,420
V29,C73,540
V29,C74,300
V29,C75,480
V29,C76,420
V29,C77,540
V29,C78,480
V29,C79,360
V29,C80,360
V29,C81,540
V29,C82,420
V29,C83,420
V29,C84,480
V29,C85,480
V29,C86,480
V29,C87,420
V29,C88,420
V29,C89,540
V29,C90,360
V29,C91,420
V29,C92,540
V29,C93,360
V29,C94,540
V29,C95,540
V29,C96,360
V29,C97,360
V29,C98,300
V29,C99,420
V29,C100,420
V29,C101,420
V29,C102,540
V29,C103,420
V29,C104,300
V29,C105,360
V29,C106,300
V29,C107,300
V29,C108,540
V29,C109,540
V29,C110,420
V29,C111,360
V29,C112,540
V29,C113,360
V29,C114,480
V29,C115,540
V29,C116,420
V29,C117,300
V29,C118,420
V29,C119,360
V29,C120,300
V29,C121,300
V29,C122,420
V29,C123,540
V29,C124,300
V29,C125,480
V29,C126,480
V29,C127,360
V29,C128,360
V29,C129,360
V29,C130,480
V29,C131,360
V29,C132,480
V29,C133,540
V29,C134,300
V29,C135,300
V29,C136,360
V29,C137,480
V29,C138,540
V29,C139,300
V29,C140,480
V29,C141,360
V29,C142,300
V29,C143,480
V29,C144,420
V29,C145,540
V29,C146,480
V29,C147,360
V29,C148,540
V29,C149,420
V29,C150,300
V29,C151,420
V29,C152,360
V29,C153,360
V29,C154,360
V29,C155,300
V29,C156,480
V29,C157,540
V29,C158,420
V29,C159,540
V29,C160,360
V29,C161,360
V29,C162,360
V29,C163,480
V29,C164,360
V29,C165,300
V29,C166,540
V29,C167,540
V29,C168,420
V29,C169,480
V29,C170,300
V29,C171,360
V29,C172,360
V29,C173,300
V29,C174,420
V29,C175,300
V29,C176,420
V29,C177,420
V29,C178,480
V29,C179,360
V29,C180,420
V29,C181,360
V29,C182,300
V29,C183,300
V29,C184,300
V29,C185,360
V29,C186,420
V29,C187,300
V29,C188,360
V29,C189,360
V29,C190,480
V29,C191,420
V29,C192,480
V29,C193,480
V29,C194,480
V29,C195,300
V29,C196,480
V29,C197,300
V29,C198,300
V29,C199,300
V29,C200,480
V30,C1,420
V30,C2,420
V30,C3,300
V30,C4,360
V30,C5,420
V30,C6,480
V30,C7,420
V30,C8,360
V30,C9,300
V30,C10,300
V30,C11,360
V30,C12,420
V30,C13,300
V30,C14,420
V30,C15,360
V30,C16,300
V30,C17,420
V30,C18,360
V30,C19,420
V30,C20,360
V30,C21,540
V30,C22,480
V30,C23,480
V30,C24,540
V30,C25,300
V30,C26,480
V30,C27,360
V30,C28,300
V30,C29,360
V30,C30,300
V30,C31,360
V30,C32,420
V30,C33,300
V30,C34,480
V30,C35,540
V30,C36,300
V30,C37,360
V30,C38,480
V30,C39,360
V30,C40,480
V30,C41,300
V30,C42,300
V30,C43,360
V30,C44,540
V30,C45,300
V30,C46,480
V30,C47,420
V30,C48,480
V30,C49,300
V30,C50,540
V30,C51,480
V30,C52,360
V30,C53,360
V30,C54,480
V30,C55,300
V30,C56,420
V30,C57,540
V30,C58,540
V30,C59,300
V30,C60,300
V30,C61,420
V30,C62,360
V30,C63,300
V30,C64,300
V30,C65,480
V30,C66,480
V30,C67,540
V30,C68,300
V30,C69,360
V30,C70,360
V30,C71,480
V30,C72,300
V30,C73,540
V30,C74,300
V30,C75,360
V30,C76,300
V30,C77,540
V30,C78,540
V30,C79,480
V30,C80,480
V30,C81,420
V30,C82,300
V30,C83,540
V30,C84,360
V30,C85,420
V30,C86,300
V30,C87,420
V30,C88,420
V30,C89,420
V30,C90,360
V30,C91,480
V30,C92,540
V30,C93,300
V30,C94,540
V30,C95,360
V30,C96,300
V30,C97,360
V30,C98,420
V30,C99,540
V30,C100,300
V30,C101,480
V30,C102,300
V30,C103,420
V30,C104,540
V30,C105,420
V30,C106,540
V30,C107,360
V30,C108,540
V30,C109,360
V30,C110,540
V30,C111,480
V30,C112,540
V30,C113,480
V30,C114,300
V30,C115,540
V30,C116,360
V30,C117,540
V30,C118,480
V30,C119,360
V30,C120,360
V30,C121,360
V30,C122,300
V30,C123,540
V30,C124,540
V30,C125,300
V30,C126,540
V30,C127,420
V30,C128,360
V30,C129,360
V30,C130,540
V30,C131,480
V30,C132,540
V30,C133,540
V30,C134,420
V30,C135,420
V30,C136,540
V30,C137,420
V30,C138,360
V30,C139,480
V30,C140,420
V30,C141,300
V30,C142,300
V30,C143,420
V30,C144,540
V30,C145,540
V30,C146,480
V30,C147,420
V30,C148,420
V30,C149,360
V30,C150,540
V30,C151,420
V30,C152,360
V30,C153,420
V30,C154,360
V30,C155,480
V30,C156,360
V30,C157,300
V30,C158,420
V30,C159,540
V30,C160,420
V30,C161,420
V30,C162,540
V30,C163,480
V30,C164,420
V30,C165,540
V30,C166,360
V30,C167,480
V30,C168,300
V30,C169,420
V30,C170,540
V30,C171,540
V30,C172,480
V30,C173,480
V30,C174,480
V30,C175,480
V30,C176,480
V30,C177,540
V30,C178,360
V30,C179,360
V30,C180,360
V30,C181,420
V30,C182,540
V30,C183,300
V30,C184,420
V30,C185,300
V30,C186,360
V30,C187,300
V30,C188,420
V30,C189,360
V30,C190,360
V30,C191,360
V30,C192,300
V30,C193,540
V30,C194,420
V30,C195,420
V30,C196,360
V30,C197,300
V30,C198,300
V30,C199,540
V30,C200,300
