Id,VehicleType,RemainingBatteryPercentage,EntryPoint,ExitPoint
72936,V26,20,A1,A37
72937,V15,30,A10,A84
72938,V12,64,A83,A98
72939,V22,94,A99,A100
72940,V12,21,A51,A86
72941,V11,37,A71,A99
72942,V7,88,A94,A98
72943,V22,20,A71,A88
72944,V9,54,A80,A84
72945,V25,38,A56,A68
72946,V5,56,A7,A82
72947,V1,69,A78,A87
72948,V7,91,A77,A97
72949,V8,57,A79,A87
72950,V17,89,A71,A78
72951,V23,23,A32,A82
72952,V20,46,A92,A96
72953,V6,45,A46,A74
72954,V26,75,A8,A79
72955,V16,91,A32,A99
72956,V13,76,A92,A99
72957,V14,20,A24,A71
72958,V9,49,A36,A61
72959,V16,45,A73,A82
72960,V8,42,A93,A97
72961,V26,49,A36,A66
72962,V5,87,A26,A46
72963,V29,82,A18,A73
72964,V16,43,A55,A88
72965,V10,98,A11,A61
72966,V7,67,A94,A96
72967,V8,95,A20,A70
72968,V10,46,A19,A24
72969,V30,88,A68,A100
72970,V13,62,A26,A65
72971,V1,82,A7,A19
72972,V12,32,A53,A56
72973,V8,72,A98,A100
72974,V27,91,A91,A98
72975,V16,43,A48,A85
72976,V4,61,A8,A11
72977,V26,52,A52,A58
72978,V22,75,A12,A33
72979,V4,65,A93,A100
72980,V26,36,A82,A88
72981,V29,42,A95,A96
72982,V29,30,A58,A86
72983,V8,42,A11,A24
72984,V23,34,A68,A80
72985,V23,53,A44,A64
72986,V9,98,A41,A97
72987,V12,96,A62,A96
72988,V27,57,A15,A35
72989,V15,29,A88,A98
72990,V24,59,A92,A100
72991,V23,32,A58,A61
72992,V19,48,A51,A70
72993,V14,56,A93,A99
72994,V25,99,A24,A82
72995,V20,44,A67,A84
72996,V4,77,A71,A94
72997,V16,38,A19,A74
72998,V23,26,A56,A94
72999,V17,39,A43,A49
73000,V21,21,A46,A71
73001,V11,21,A32,A47
73002,V4,67,A43,A77
73003,V29,30,A39,A60
73004,V28,49,A23,A33
73005,V12,85,A20,A36
73006,V5,35,A58,A64
73007,V10,85,A12,A26
73008,V28,50,A97,A100
73009,V5,78,A31,A86
73010,V21,71,A75,A100
73011,V27,73,A14,A95
73012,V20,52,A41,A74
73013,V10,75,A76,A87
73014,V11,24,A61,A87
73015,V9,26,A58,A76
73016,V9,47,A29,A76
73017,V20,23,A55,A61
73018,V22,46,A92,A96
73019,V10,50,A46,A72
73020,V30,62,A58,A64
73021,V10,29,A4,A33
73022,V14,76,A9,A51
73023,V22,65,A47,A92
73024,V14,92,A77,A80
73025,V9,42,A71,A82
73026,V27,90,A79,A80
73027,V25,41,A63,A64
73028,V13,73,A15,A19
73029,V22,34,A59,A85
73030,V18,63,A63,A77
73031,V30,87,A32,A97
73032,V8,79,A56,A87
73033,V24,86,A76,A93
73034,V21,20,A30,A56
73035,V20,25,A56,A77
73036,V11,62,A28,A71
73037,V21,80,A49,A64
73038,V29,84,A46,A88
73039,V8,79,A50,A59
73040,V15,28,A55,A57
73041,V24,61,A17,A77
73042,V11,95,A70,A88
73043,V26,65,A39,A85
73044,V3,55,A97,A99
73045,V16,78,A37,A91
73046,V29,91,A97,A99
73047,V19,96,A93,A95
73048,V29,92,A45,A96
73049,V26,50,A17,A86
73050,V16,53,A10,A99
73051,V15,49,A50,A92
73052,V20,55,A83,A98
73053,V9,78,A93,A95
73054,V10,92,A52,A87
73055,V18,50,A64,A97
73056,V21,60,A85,A97
73057,V25,55,A18,A92
73058,V4,95,A38,A62
73059,V4,74,A92,A99
73060,V25,98,A8,A85
73061,V28,91,A7,A94
73062,V11,25,A40,A91
73063,V13,76,A41,A75
73064,V9,74,A82,A92
73065,V18,90,A13,A55
73066,V25,90,A2,A90
73067,V4,68,A41,A91
73068,V13,96,A38,A96
73069,V7,43,A58,A76
73070,V12,48,A76,A92
73071,V26,71,A18,A46
73072,V26,78,A78,A88
73073,V1,73,A43,A91
73074,V6,33,A38,A81
73075,V24,46,A48,A62
73076,V25,65,A43,A89
73077,V13,56,A51,A73
73078,V9,41,A72,A96
73079,V9,66,A72,A82
73080,V4,69,A20,A34
73081,V9,40,A23,A43
73082,V3,96,A42,A72
73083,V27,89,A10,A39
73084,V13,70,A27,A93
73085,V27,60,A48,A74
73086,V20,45,A83,A87
73087,V2,94,A83,A100
73088,V17,50,A80,A97
73089,V23,20,A13,A49
73090,V10,61,A68,A77
73091,V4,43,A50,A74
73092,V16,65,A4,A97
73093,V28,26,A93,A95
73094,V7,43,A39,A68
73095,V18,78,A41,A61
73096,V8,84,A46,A54
73097,V8,39,A42,A100
73098,V4,60,A21,A71
73099,V18,36,A45,A84
73100,V21,70,A85,A88
73101,V27,56,A94,A95
73102,V11,22,A90,A94
73103,V21,22,A87,A95
73104,V23,46,A45,A53
73105,V2,44,A51,A83
73106,V1,72,A90,A99
73107,V13,83,A12,A55
73108,V13,97,A37,A52
73109,V10,90,A64,A69
73110,V26,93,A48,A69
73111,V5,40,A77,A85
73112,V28,58,A49,A59
73113,V25,60,A63,A90
73114,V9,30,A42,A57
73115,V16,92,A90,A96
73116,V2,31,A11,A81
73117,V15,55,A92,A98
73118,V22,52,A49,A76
73119,V28,53,A31,A78
73120,V4,71,A25,A28
73121,V7,87,A39,A53
73122,V4,72,A13,A78
73123,V26,38,A74,A85
73124,V9,25,A62,A90
73125,V28,69,A69,A97
73126,V22,80,A3,A87
73127,V5,22,A51,A74
73128,V28,37,A1,A24
73129,V7,30,A86,A93
73130,V21,26,A71,A80
73131,V10,91,A25,A91
73132,V19,67,A88,A92
73133,V29,56,A57,A68
73134,V5,32,A63,A99
73135,V13,75,A29,A52
73136,V22,20,A91,A98
73137,V23,92,A10,A39
73138,V20,98,A27,A97
73139,V20,55,A24,A99
73140,V10,27,A55,A88
73141,V30,72,A8,A40
73142,V7,53,A81,A93
73143,V11,54,A88,A99
73144,V29,49,A54,A92
73145,V1,89,A65,A92
73146,V4,28,A8,A53
73147,V12,81,A33,A36
73148,V1,42,A42,A50
73149,V13,99,A49,A91
73150,V17,67,A34,A72
73151,V22,51,A42,A47
73152,V27,80,A5,A45
73153,V6,44,A34,A35
73154,V6,97,A1,A11
73155,V19,77,A38,A60
73156,V23,81,A25,A74
73157,V11,61,A38,A48
73158,V15,70,A1,A41
73159,V20,94,A72,A74
73160,V28,68,A41,A57
73161,V29,90,A93,A95
73162,V18,98,A77,A87
73163,V27,92,A20,A47
73164,V26,29,A90,A96
73165,V10,50,A81,A87
73166,V13,30,A49,A94
73167,V17,56,A85,A98
73168,V2,43,A43,A54
73169,V5,37,A2,A95
73170,V5,51,A77,A79
73171,V21,49,A83,A84
73172,V21,81,A30,A96
73173,V10,92,A77,A90
73174,V19,27,A75,A79
73175,V21,38,A25,A84
73176,V12,30,A98,A99
73177,V10,50,A38,A81
73178,V15,80,A78,A80
73179,V23,71,A86,A98
73180,V27,36,A7,A95
73181,V7,70,A89,A91
73182,V29,21,A17,A47
73183,V12,51,A16,A17
73184,V22,99,A39,A87
73185,V17,98,A53,A72
73186,V22,46,A33,A52
73187,V8,35,A43,A85
73188,V23,41,A71,A95
73189,V22,84,A73,A75
73190,V11,60,A94,A96
73191,V25,77,A97,A99
73192,V7,67,A86,A92
73193,V25,37,A34,A42
73194,V5,59,A50,A57
73195,V29,53,A86,A89
73196,V28,67,A95,A96
73197,V23,70,A79,A86
73198,V16,63,A19,A89
73199,V13,91,A96,A97
73200,V27,91,A70,A97
73201,V17,72,A1,A49
73202,V17,51,A23,A73
73203,V9,62,A82,A85
73204,V22,98,A78,A88
73205,V11,89,A67,A93
73206,V16,31,A18,A43
73207,V22,59,A75,A93
73208,V11,57,A57,A82
73209,V8,83,A71,A99
73210,V30,45,A26,A96
73211,V6,72,A4,A40
73212,V1,75,A8,A50
73213,V2,39,A54,A61
73214,V10,35,A55,A86
73215,V20,84,A32,A57
73216,V3,87,A41,A92
73217,V11,74,A78,A92
73218,V7,84,A63,A64
73219,V26,74,A3,A69
73220,V8,65,A69,A94
73221,V20,41,A79,A97
73222,V25,44,A88,A100
73223,V16,72,A99,A100
73224,V6,31,A74,A94
73225,V27,51,A80,A90
73226,V11,37,A8,A84
73227,V2,51,A14,A65
73228,V30,53,A55,A64
73229,V6,88,A61,A70
73230,V2,84,A41,A68
73231,V29,83,A91,A100
73232,V2,40,A16,A70
73233,V23,57,A39,A100
73234,V17,64,A5,A41
73235,V24,32,A37,A73
73236,V29,36,A13,A52
73237,V28,64,A72,A74
73238,V3,70,A51,A99
73239,V28,44,A63,A66
73240,V24,35,A21,A65
73241,V10,43,A73,A77
73242,V1,30,A84,A90
73243,V15,49,A61,A93
73244,V15,21,A82,A84
73245,V29,32,A56,A100
73246,V14,92,A45,A56
73247,V8,81,A56,A95
73248,V13,69,A1,A67
73249,V19,98,A95,A98
73250,V2,88,A36,A87
73251,V6,39,A37,A49
73252,V22,57,A21,A80
73253,V20,52,A67,A98
73254,V23,35,A71,A80
73255,V3,34,A7,A59
73256,V14,81,A12,A15
73257,V1,22,A26,A98
73258,V12,65,A3,A85
73259,V8,90,A21,A70
73260,V9,73,A27,A77
73261,V23,33,A29,A96
73262,V8,78,A43,A87
73263,V20,80,A73,A89
73264,V5,44,A88,A91
73265,V11,77,A70,A90
73266,V29,91,A71,A75
73267,V21,41,A89,A98
73268,V23,87,A58,A65
73269,V1,69,A86,A99
73270,V11,83,A38,A66
73271,V13,36,A87,A90
73272,V5,78,A29,A70
73273,V7,27,A26,A81
73274,V3,28,A75,A83
73275,V11,34,A8,A38
73276,V3,35,A34,A78
73277,V21,45,A6,A78
73278,V2,48,A31,A66
73279,V1,94,A88,A94
73280,V3,53,A80,A98
73281,V22,88,A41,A79
73282,V5,59,A30,A44
73283,V19,54,A23,A83
73284,V5,99,A46,A82
73285,V10,86,A93,A96
73286,V18,96,A16,A90
73287,V25,40,A16,A44
73288,V4,52,A21,A68
73289,V1,39,A7,A94
73290,V26,31,A83,A91
73291,V7,57,A85,A88
73292,V2,28,A80,A92
73293,V12,97,A51,A93
73294,V4,85,A46,A97
73295,V17,97,A53,A66
73296,V9,71,A57,A91
73297,V24,43,A71,A100
73298,V30,65,A15,A90
73299,V27,73,A92,A97
73300,V20,42,A9,A95
73301,V15,84,A72,A85
73302,V14,84,A15,A63
73303,V21,80,A90,A98
73304,V28,73,A12,A21
73305,V1,84,A61,A83
73306,V1,62,A88,A94
73307,V20,43,A77,A88
73308,V28,21,A31,A77
73309,V20,57,A97,A99
73310,V6,79,A80,A88
73311,V5,78,A59,A69
73312,V8,72,A32,A70
73313,V1,65,A17,A55
73314,V30,78,A47,A76
73315,V6,50,A35,A87
73316,V15,97,A55,A84
73317,V23,46,A74,A96
73318,V28,43,A62,A76
73319,V8,24,A13,A87
73320,V27,64,A50,A57
73321,V15,85,A76,A91
73322,V2,24,A47,A52
73323,V16,32,A16,A90
73324,V4,80,A89,A90
73325,V3,49,A67,A100
73326,V4,79,A13,A84
73327,V18,29,A53,A88
73328,V19,61,A69,A70
73329,V11,87,A34,A54
73330,V25,35,A10,A20
73331,V5,82,A5,A43
73332,V26,35,A30,A93
73333,V11,26,A59,A81
73334,V20,41,A80,A98
73335,V3,31,A73,A95
73336,V9,76,A75,A95
73337,V15,75,A58,A88
73338,V4,44,A38,A40
73339,V12,56,A26,A79
73340,V10,97,A28,A72
73341,V27,54,A81,A88
73342,V15,84,A96,A98
73343,V14,93,A63,A72
73344,V30,82,A8,A53
73345,V18,68,A52,A72
73346,V6,32,A59,A94
73347,V9,40,A11,A61
73348,V16,20,A76,A88
73349,V21,41,A35,A89
73350,V13,27,A45,A72
73351,V10,71,A79,A82
73352,V27,82,A17,A99
73353,V14,93,A25,A46
73354,V5,72,A60,A92
73355,V28,68,A35,A83
73356,V17,77,A45,A73
73357,V6,33,A27,A57
73358,V17,24,A17,A95
73359,V7,31,A86,A92
73360,V25,81,A66,A79
73361,V8,30,A94,A96
73362,V14,46,A74,A95
73363,V9,97,A32,A98
73364,V20,39,A71,A77
73365,V9,67,A63,A90
73366,V20,24,A53,A95
73367,V7,58,A4,A78
73368,V22,82,A73,A74
73369,V11,84,A79,A99
73370,V3,83,A21,A28
73371,V4,97,A40,A53
73372,V13,84,A49,A70
73373,V12,79,A59,A99
73374,V28,22,A34,A48
73375,V1,82,A85,A91
73376,V17,48,A74,A95
73377,V3,38,A33,A38
73378,V24,57,A75,A78
73379,V23,72,A32,A61
73380,V19,48,A72,A81
73381,V9,96,A23,A84
73382,V15,56,A22,A32
73383,V30,91,A35,A85
73384,V26,33,A92,A100
73385,V9,90,A16,A32
73386,V16,46,A15,A92
73387,V27,93,A55,A96
73388,V27,42,A28,A62
73389,V1,36,A69,A84
73390,V21,23,A84,A89
73391,V3,36,A75,A84
73392,V14,41,A33,A94
73393,V23,67,A62,A63
73394,V28,54,A28,A88
73395,V21,30,A24,A53
73396,V23,78,A12,A66
73397,V21,86,A59,A64
73398,V1,51,A93,A100
73399,V19,96,A89,A94
73400,V5,82,A53,A69
73401,V3,77,A71,A88
73402,V17,38,A76,A94
73403,V11,80,A87,A95
73404,V29,40,A90,A96
73405,V29,91,A58,A62
73406,V28,54,A21,A73
73407,V11,26,A31,A78
73408,V24,98,A83,A85
73409,V30,99,A40,A55
73410,V9,85,A91,A94
73411,V14,40,A69,A81
73412,V23,84,A92,A99
73413,V9,43,A89,A99
73414,V28,97,A70,A77
73415,V22,31,A4,A33
73416,V10,24,A48,A58
73417,V11,54,A2,A6
73418,V14,24,A87,A89
73419,V12,55,A70,A93
73420,V24,63,A48,A100
73421,V9,98,A80,A83
73422,V24,29,A92,A93
73423,V19,76,A83,A89
73424,V13,55,A31,A97
73425,V14,80,A35,A56
73426,V17,74,A37,A50
73427,V9,54,A38,A95
73428,V30,29,A88,A99
73429,V29,23,A79,A88
73430,V6,67,A28,A82
73431,V21,87,A17,A57
73432,V6,54,A80,A81
73433,V5,21,A51,A84
73434,V8,48,A97,A100
73435,V28,75,A80,A94
73436,V9,85,A58,A72
73437,V2,47,A31,A74
73438,V24,74,A34,A44
73439,V29,40,A46,A91
73440,V5,33,A21,A25
73441,V13,49,A79,A100
73442,V5,50,A22,A36
73443,V16,66,A51,A70
73444,V2,65,A70,A75
73445,V30,93,A24,A44
73446,V26,96,A70,A71
73447,V15,73,A92,A96
73448,V27,53,A72,A75
73449,V5,96,A14,A21
73450,V23,90,A98,A100
73451,V22,24,A74,A87
73452,V20,63,A3,A85
73453,V11,31,A25,A92
73454,V9,64,A26,A59
73455,V15,95,A79,A96
73456,V15,31,A35,A73
73457,V24,22,A14,A75
73458,V3,55,A8,A76
73459,V16,68,A56,A99
73460,V18,24,A50,A97
73461,V6,99,A14,A60
73462,V7,42,A99,A100
73463,V20,55,A23,A32
73464,V28,33,A15,A78
73465,V19,70,A73,A77
73466,V6,83,A84,A88
73467,V3,78,A41,A74
73468,V15,34,A83,A85
73469,V27,82,A88,A98
73470,V16,90,A91,A98
73471,V6,38,A25,A40
73472,V5,75,A52,A89
73473,V15,99,A57,A74
73474,V1,93,A43,A78
73475,V8,34,A76,A81
73476,V4,25,A69,A96
73477,V12,38,A32,A89
73478,V27,32,A65,A97
73479,V2,79,A40,A41
73480,V18,24,A57,A84
73481,V18,55,A81,A92
73482,V2,63,A40,A56
73483,V13,64,A58,A83
73484,V22,81,A89,A94
73485,V19,24,A16,A37
73486,V19,70,A39,A97
73487,V23,37,A15,A17
73488,V28,42,A15,A64
73489,V25,37,A6,A57
73490,V14,55,A63,A95
73491,V20,94,A58,A82
73492,V8,62,A77,A92
73493,V13,27,A90,A97
73494,V9,74,A63,A67
73495,V10,95,A48,A77
73496,V9,27,A93,A98
73497,V24,99,A98,A99
73498,V20,20,A58,A96
73499,V7,86,A33,A98
73500,V18,65,A47,A84
73501,V12,76,A62,A80
73502,V10,56,A7,A45
73503,V22,46,A52,A80
73504,V22,45,A45,A48
73505,V2,54,A88,A96
73506,V1,80,A80,A98
73507,V16,76,A18,A76
73508,V9,47,A3,A60
73509,V2,67,A84,A85
73510,V27,96,A68,A82
73511,V5,41,A85,A95
73512,V1,42,A79,A82
73513,V21,20,A82,A98
73514,V25,32,A33,A61
73515,V23,81,A39,A72
73516,V2,73,A77,A97
73517,V13,88,A16,A30
73518,V12,94,A98,A99
73519,V21,58,A48,A66
73520,V21,21,A70,A83
73521,V9,43,A66,A97
73522,V27,64,A39,A64
73523,V21,45,A96,A99
73524,V29,32,A47,A94
73525,V2,44,A5,A35
73526,V13,23,A33,A88
73527,V16,22,A73,A89
73528,V17,48,A96,A100
73529,V16,37,A2,A99
73530,V27,80,A44,A73
73531,V20,69,A6,A15
73532,V27,73,A5,A99
73533,V13,85,A38,A44
73534,V17,71,A7,A62
73535,V11,71,A22,A69
73536,V22,64,A12,A31
73537,V10,99,A25,A96
73538,V3,85,A36,A49
73539,V9,57,A58,A86
73540,V26,98,A64,A72
73541,V16,52,A39,A86
73542,V20,35,A31,A36
73543,V6,37,A36,A55
73544,V30,89,A44,A97
73545,V9,59,A90,A92
73546,V2,24,A94,A99
73547,V13,59,A80,A81
73548,V7,47,A87,A98
73549,V7,93,A15,A40
73550,V12,98,A82,A97
73551,V6,70,A5,A93
73552,V25,35,A31,A73
73553,V18,84,A2,A24
73554,V13,71,A40,A78
73555,V1,96,A84,A88
73556,V9,48,A4,A21
73557,V24,42,A43,A69
73558,V25,23,A29,A34
73559,V25,30,A78,A96
73560,V21,34,A52,A92
73561,V6,38,A81,A84
73562,V17,85,A55,A61
73563,V21,92,A18,A93
73564,V4,33,A97,A99
73565,V22,30,A43,A79
73566,V30,30,A65,A77
73567,V8,26,A22,A52
73568,V25,41,A10,A55
73569,V20,51,A82,A94
73570,V4,37,A15,A38
73571,V5,82,A71,A84
73572,V16,63,A99,A100
73573,V10,47,A61,A70
73574,V30,74,A75,A89
73575,V26,62,A84,A96
73576,V1,53,A45,A46
73577,V11,85,A76,A86
73578,V11,53,A16,A21
73579,V18,79,A28,A38
73580,V10,22,A19,A93
73581,V27,87,A3,A17
73582,V3,79,A10,A34
73583,V15,76,A80,A95
73584,V19,90,A5,A68
73585,V30,84,A30,A84
73586,V15,28,A59,A93
73587,V12,94,A98,A99
73588,V29,36,A5,A74
73589,V11,84,A52,A89
73590,V24,31,A73,A95
73591,V1,73,A51,A63
73592,V22,31,A87,A100
73593,V29,67,A58,A88
73594,V12,92,A32,A83
73595,V6,34,A46,A62
73596,V5,67,A15,A64
73597,V25,32,A27,A46
73598,V14,83,A6,A78
73599,V21,92,A27,A92
73600,V26,55,A52,A69
73601,V30,37,A3,A99
73602,V3,79,A54,A93
73603,V10,39,A84,A100
73604,V13,66,A93,A96
73605,V21,90,A2,A93
73606,V29,42,A89,A97
73607,V19,37,A6,A100
73608,V3,72,A34,A50
73609,V21,93,A54,A72
73610,V24,24,A67,A93
73611,V26,80,A1,A70
73612,V29,50,A19,A54
73613,V22,90,A9,A42
73614,V21,35,A85,A100
73615,V19,53,A3,A33
73616,V26,38,A83,A89
73617,V29,44,A38,A80
73618,V27,41,A70,A73
73619,V26,85,A12,A95
73620,V2,88,A29,A90
73621,V9,25,A85,A90
73622,V8,32,A93,A100
73623,V12,92,A84,A96
73624,V22,48,A59,A72
73625,V17,91,A20,A21
73626,V4,21,A67,A78
73627,V19,53,A70,A86
73628,V13,64,A33,A61
73629,V2,98,A53,A84
73630,V30,44,A14,A85
73631,V11,39,A65,A96
73632,V10,70,A3,A75
73633,V1,48,A95,A100
73634,V9,48,A45,A66
73635,V1,60,A46,A51
73636,V21,87,A18,A92
73637,V11,95,A37,A52
73638,V16,41,A46,A65
73639,V16,55,A72,A88
73640,V3,64,A54,A87
73641,V3,86,A67,A85
73642,V17,41,A32,A71
73643,V3,24,A76,A94
73644,V28,45,A54,A94
73645,V26,72,A10,A49
73646,V10,71,A62,A63
73647,V9,48,A21,A85
73648,V29,97,A30,A87
73649,V20,37,A66,A76
73650,V1,62,A92,A93
73651,V22,26,A69,A81
73652,V27,33,A11,A26
73653,V17,36,A6,A51
73654,V17,91,A4,A50
73655,V25,93,A92,A95
73656,V18,65,A21,A61
73657,V16,74,A48,A53
73658,V2,77,A47,A94
73659,V26,70,A53,A79
73660,V13,74,A63,A66
73661,V1,42,A32,A45
73662,V23,64,A36,A46
73663,V9,33,A34,A61
73664,V26,92,A92,A100
73665,V20,78,A39,A83
73666,V3,61,A89,A94
73667,V25,87,A76,A94
73668,V16,40,A29,A81
73669,V10,39,A31,A64
73670,V8,56,A57,A92
73671,V9,49,A2,A34
73672,V29,59,A39,A73
73673,V13,55,A20,A43
73674,V21,63,A49,A82
73675,V14,92,A53,A57
73676,V4,23,A18,A89
73677,V11,46,A69,A83
73678,V16,64,A64,A92
73679,V2,26,A50,A52
73680,V7,66,A84,A93
73681,V9,83,A24,A54
73682,V13,35,A45,A49
73683,V27,41,A91,A100
73684,V28,98,A7,A98
73685,V26,81,A39,A44
73686,V21,22,A11,A16
73687,V23,23,A62,A72
73688,V11,95,A54,A56
73689,V8,70,A52,A62
73690,V10,50,A85,A100
73691,V9,21,A18,A40
73692,V5,51,A47,A64
73693,V3,30,A90,A96
73694,V1,31,A60,A72
73695,V16,46,A41,A91
73696,V7,58,A34,A77
73697,V2,57,A87,A97
73698,V6,81,A59,A80
73699,V16,82,A55,A64
73700,V16,48,A29,A93
73701,V7,26,A41,A63
73702,V3,47,A89,A98
73703,V17,47,A54,A72
73704,V23,31,A25,A63
73705,V3,58,A17,A70
73706,V24,70,A14,A29
73707,V10,80,A66,A80
73708,V4,80,A47,A92
73709,V30,82,A67,A92
73710,V4,95,A42,A81
73711,V2,71,A59,A87
73712,V8,80,A29,A50
73713,V23,34,A39,A73
73714,V17,33,A83,A88
73715,V9,38,A3,A15
73716,V1,50,A92,A97
73717,V7,41,A34,A39
73718,V30,86,A55,A63
73719,V7,64,A40,A50
73720,V19,79,A8,A59
73721,V14,89,A51,A72
73722,V17,51,A82,A83
73723,V20,28,A39,A60
73724,V4,92,A27,A43
73725,V6,76,A70,A78
73726,V8,44,A77,A96
73727,V6,89,A33,A42
73728,V1,36,A48,A58
73729,V21,69,A83,A90
73730,V16,41,A56,A95
73731,V10,43,A71,A94
73732,V26,58,A61,A79
73733,V5,51,A76,A78
73734,V17,23,A90,A96
73735,V26,81,A80,A92
73736,V1,25,A84,A92
73737,V27,39,A47,A89
73738,V12,97,A2,A53
73739,V10,94,A82,A98
73740,V3,72,A56,A83
73741,V16,58,A28,A67
73742,V19,65,A25,A83
73743,V19,81,A61,A97
73744,V24,23,A74,A87
73745,V15,26,A39,A90
73746,V8,98,A86,A88
73747,V18,58,A30,A53
73748,V21,84,A33,A48
73749,V15,85,A4,A45
73750,V16,25,A33,A45
73751,V14,85,A4,A13
73752,V14,49,A86,A89
73753,V13,79,A66,A88
73754,V17,77,A93,A99
73755,V13,23,A41,A60
73756,V24,86,A52,A65
73757,V17,63,A96,A100
73758,V26,83,A53,A90
73759,V24,30,A37,A87
73760,V22,91,A69,A90
73761,V9,98,A12,A44
73762,V1,53,A71,A83
73763,V20,67,A88,A93
73764,V6,51,A9,A24
73765,V27,41,A91,A96
73766,V18,56,A89,A99
73767,V25,91,A32,A51
73768,V19,24,A97,A99
73769,V21,93,A5,A92
73770,V29,81,A93,A97
73771,V7,42,A68,A93
73772,V6,31,A85,A92
73773,V24,79,A16,A82
73774,V18,51,A10,A65
73775,V5,43,A70,A76
73776,V12,97,A76,A82
73777,V11,50,A99,A100
73778,V7,46,A77,A80
73779,V24,83,A1,A21
73780,V20,48,A56,A73
73781,V29,76,A47,A56
73782,V17,77,A91,A99
73783,V12,86,A58,A76
73784,V4,44,A90,A91
73785,V24,26,A44,A76
73786,V2,65,A42,A88
73787,V28,42,A36,A45
73788,V28,57,A99,A100
73789,V10,98,A78,A88
73790,V27,23,A79,A99
73791,V25,24,A64,A76
73792,V20,33,A70,A82
73793,V8,46,A84,A87
73794,V19,88,A92,A98
73795,V24,92,A10,A20
73796,V11,82,A51,A85
73797,V19,39,A24,A55
73798,V12,75,A90,A91
73799,V29,26,A13,A80
73800,V26,61,A84,A99
73801,V13,22,A39,A57
73802,V11,49,A42,A53
73803,V15,64,A32,A70
73804,V23,42,A96,A100
73805,V27,80,A35,A42
73806,V18,99,A58,A98
73807,V1,84,A31,A43
73808,V24,44,A94,A96
73809,V29,50,A4,A87
73810,V22,41,A28,A59
73811,V26,51,A2,A12
73812,V17,25,A3,A30
73813,V17,80,A38,A70
73814,V15,69,A65,A72
73815,V27,74,A95,A100
73816,V17,75,A30,A74
73817,V3,31,A92,A95
73818,V28,54,A92,A94
73819,V26,78,A85,A87
73820,V15,82,A87,A93
73821,V26,76,A8,A63
73822,V17,42,A95,A98
73823,V20,58,A87,A92
73824,V8,86,A81,A83
73825,V25,65,A29,A48
73826,V13,50,A24,A92
73827,V7,75,A61,A98
73828,V9,44,A8,A24
73829,V3,40,A48,A49
73830,V14,91,A71,A81
73831,V4,53,A51,A77
73832,V17,99,A27,A85
73833,V4,85,A60,A87
73834,V23,88,A34,A48
73835,V20,50,A66,A68
73836,V2,44,A72,A76
73837,V7,99,A36,A59
73838,V17,87,A52,A92
73839,V4,72,A59,A80
73840,V3,56,A33,A81
73841,V15,35,A59,A86
73842,V13,35,A94,A96
73843,V24,52,A7,A34
73844,V20,88,A16,A71
73845,V1,69,A83,A100
73846,V20,58,A94,A97
73847,V3,99,A44,A68
73848,V12,23,A16,A100
73849,V19,55,A7,A11
73850,V1,40,A32,A51
73851,V9,49,A79,A94
73852,V22,85,A50,A98
73853,V28,21,A51,A96
73854,V24,28,A13,A91
73855,V26,29,A80,A91
73856,V26,94,A68,A80
73857,V22,59,A64,A100
73858,V20,54,A33,A38
73859,V11,36,A78,A100
73860,V20,89,A2,A11
73861,V9,77,A23,A26
73862,V1,49,A66,A68
73863,V30,63,A21,A42
73864,V11,68,A29,A72
73865,V29,75,A31,A37
73866,V24,66,A43,A99
73867,V17,84,A9,A100
73868,V4,54,A71,A78
73869,V2,55,A35,A71
73870,V24,55,A80,A83
73871,V5,20,A9,A24
73872,V10,54,A56,A85
73873,V15,88,A28,A41
73874,V9,95,A7,A15
73875,V10,96,A70,A88
73876,V8,64,A43,A100
73877,V24,36,A94,A97
73878,V15,69,A43,A62
73879,V15,57,A90,A91
73880,V19,97,A85,A91
73881,V16,20,A76,A87
73882,V18,22,A94,A100
73883,V30,54,A20,A50
73884,V27,64,A53,A89
73885,V1,86,A21,A85
73886,V20,23,A19,A99
73887,V3,20,A19,A89
73888,V7,58,A4,A94
73889,V23,94,A47,A76
73890,V1,49,A68,A85
73891,V25,94,A29,A50
73892,V22,32,A17,A73
73893,V20,61,A23,A99
73894,V7,78,A37,A60
73895,V1,75,A99,A100
73896,V27,56,A28,A65
73897,V1,77,A26,A80
73898,V26,64,A95,A99
73899,V30,30,A75,A82
73900,V16,87,A62,A81
73901,V1,43,A69,A99
73902,V28,94,A74,A100
73903,V27,41,A6,A19
73904,V3,25,A23,A56
73905,V4,76,A56,A91
73906,V10,24,A56,A98
73907,V3,72,A27,A58
73908,V28,78,A41,A63
73909,V15,94,A28,A87
73910,V29,37,A55,A77
73911,V18,27,A28,A75
73912,V23,76,A81,A94
73913,V18,75,A47,A87
73914,V9,90,A58,A88
73915,V18,57,A63,A71
73916,V13,99,A60,A84
73917,V13,38,A55,A69
73918,V30,55,A9,A71
73919,V21,91,A29,A38
73920,V12,59,A11,A85
73921,V12,87,A17,A32
73922,V6,93,A96,A97
73923,V29,76,A57,A64
73924,V21,80,A63,A76
73925,V30,68,A36,A66
73926,V12,61,A59,A97
73927,V1,82,A75,A80
73928,V11,91,A55,A83
73929,V22,93,A17,A19
73930,V12,39,A19,A47
73931,V11,73,A73,A89
73932,V6,37,A33,A76
